NO,Àü¿ë¸éÀû(§³),¿ù¼¼±Ý(¸¸¿ø),Ãþ_2019,Ãþ_2020,Ãþ_2021,Ãþ_2022,Ãþ_2023,°ÇÃà³âµµ,X,Y,ÃÖÁ¾ Áý°ª(¸¸¿ø)
56870.84,56.56,29.56,8.9,8.9,8.9,8.9,8.9,2022.17,126.85,37.56,15834.52
7827.39,59.83,56.02,6.84,6.84,6.84,6.84,6.84,2003.66,126.89,37.51,29980.12
2088.29,42.66,2.42,9.76,9.76,9.76,9.76,9.76,2012.01,127,37.57,15955.45
5542.12,54.68,66.01,9.3,9.3,9.3,9.3,9.3,2015.01,126.99,37.55,32325.87
29148.56,22.53,47.47,7.97,7.97,7.97,7.97,7.97,2010.38,127.1,37.57,7483.26
30611.04,44.93,16.3,9.97,9.97,9.97,9.97,9.97,2011.97,127,37.5,46319.03
3267.54,31.05,82.84,6.14,6.14,6.14,6.14,6.14,2007.16,127.08,37.55,18264.89
63798.74,30.59,21.93,11.11,11.11,11.11,11.11,11.11,2010.25,127.03,37.57,13566.74
2925.02,17.08,60.66,9.04,9.04,9.04,9.04,9.04,2014.11,126.99,37.44,1799.4
52183.68,24.12,21.91,7.58,7.58,7.58,7.58,7.58,2020.65,126.92,37.55,128.39
60377.92,38.78,44.55,6.14,6.14,6.14,6.14,6.14,2009.17,126.86,37.49,23737.84
39029.23,45.15,18.76,7.84,7.84,7.84,7.84,7.84,2006.27,126.97,37.52,18494.12
68633.06,49.03,18.23,0.96,0.96,0.96,0.96,0.96,2005.78,127.16,37.6,19989.09
64589.63,42.1,65.04,10.99,10.99,10.99,10.99,10.99,2006.15,127.11,37.5,16272.79
16143.49,21,20.54,16.56,16.56,16.56,16.56,16.56,2009.81,126.88,37.6,33400.84
45081.64,13.14,8.21,2.15,2.15,2.15,2.15,2.15,2006.37,127.05,37.5,32377.48
19497.46,11.79,75.95,5.43,5.43,5.43,5.43,5.43,2005.37,127.04,37.53,14759.21
62952.94,26.56,33.56,11.9,11.9,11.9,11.9,11.9,2013.64,126.87,37.57,19419.28
25730.22,21.57,8.13,0.22,0.22,0.22,0.22,0.22,2017.58,126.93,37.54,26742.32
13828.85,41.09,117.76,1.31,1.31,1.31,1.31,1.31,2012.5,126.93,37.57,22680.32
2215.85,19.05,14.92,4.93,4.93,4.93,4.93,4.93,2022.74,127.11,37.54,11522.05
63168.17,34.28,158.8,12.23,12.23,12.23,12.23,12.23,2023.32,126.85,37.53,18295.51
25301.79,21.82,51.69,0.17,0.17,0.17,0.17,0.17,2020.23,126.84,37.46,44004.49
17706.7,40.29,70.69,11.34,11.34,11.34,11.34,11.34,2009.62,127,37.56,39789.13
26330.58,38.07,41.18,11.76,11.76,11.76,11.76,11.76,2027.14,127,37.53,3136.46
26947.55,45.52,26.12,4.97,4.97,4.97,4.97,4.97,2008.99,126.99,37.51,29419.79
22495.23,42.96,57.18,9.11,9.11,9.11,9.11,9.11,1999.32,126.92,37.54,27498.34
42236.55,67.24,21.25,12.24,12.24,12.24,12.24,12.24,2009.84,126.94,37.6,28478.58
43667.3,5.02,79.08,12.09,12.09,12.09,12.09,12.09,2020.96,127.01,37.59,18423.03
24273.85,28.35,137.13,1.65,1.65,1.65,1.65,1.65,2010.75,126.86,37.63,19252.24
46548.96,11.1,42.96,1.7,1.7,1.7,1.7,1.7,2012.47,126.96,37.51,24630.67
44830.08,35.85,3.09,11.28,11.28,11.28,11.28,11.28,2020.91,126.9,37.55,5552.41
43682.03,18.11,29.79,5.13,5.13,5.13,5.13,5.13,2004.7,127.06,37.45,12008.09
20647.7,45.2,50.8,8.88,8.88,8.88,8.88,8.88,2014.71,127.08,37.58,28004.63
41380.22,34.17,3.67,1.54,1.54,1.54,1.54,1.54,2013.18,127.11,37.43,29805.13
31225.81,15.52,11.85,6.12,6.12,6.12,6.12,6.12,2016.79,126.98,37.58,4057.64
2421.76,46.18,31.09,6.29,6.29,6.29,6.29,6.29,2002.69,126.87,37.57,16932.32
67428.34,16.38,35.94,5.03,5.03,5.03,5.03,5.03,2010.11,127.03,37.45,21990.92
43660.36,43.78,38.31,13.89,13.89,13.89,13.89,13.89,2005.49,126.95,37.6,12076.73
41375.79,22.05,86.29,16.8,16.8,16.8,16.8,16.8,2019.72,126.92,37.58,25327.47
28854.25,57.41,78.55,8.06,8.06,8.06,8.06,8.06,2012.53,126.92,37.58,27872.73
49521,51.13,48.04,4.8,4.8,4.8,4.8,4.8,2017.11,126.83,37.46,18736.65
47703.17,33.44,76.84,13.94,13.94,13.94,13.94,13.94,2015.09,126.94,37.48,18728.51
43330.04,5.47,22.2,11.36,11.36,11.36,11.36,11.36,2019.73,126.88,37.48,14683.63
36791.73,23.02,59.14,8.08,8.08,8.08,8.08,8.08,2017.5,127.12,37.49,26666.02
18814.01,54.63,7.52,3.6,3.6,3.6,3.6,3.6,2012.32,127.03,37.62,14677.86
36531.35,28.97,25.47,3.99,3.99,3.99,3.99,3.99,2023.23,127.05,37.57,25623.06
46096.18,39.76,65.44,3.09,3.09,3.09,3.09,3.09,2001.95,127.03,37.46,16888.11
22256.37,47.74,111.62,8.12,8.12,8.12,8.12,8.12,2012.57,126.95,37.51,41593.6
26929.22,44.64,9.66,4.91,4.91,4.91,4.91,4.91,2014.32,126.87,37.53,33649.41
44037.25,43.36,52.79,8.82,8.82,8.82,8.82,8.82,2019.04,127.08,37.55,29904.02
3670.86,27.9,28.74,8.75,8.75,8.75,8.75,8.75,2001.97,126.98,37.54,16106.64
33114.24,12.19,84.76,13.7,13.7,13.7,13.7,13.7,2015.35,126.95,37.55,48307.75
43864.13,12.71,61.37,1.75,1.75,1.75,1.75,1.75,2012,127.12,37.55,5435.14
5612.4,33.37,97.93,4.01,4.01,4.01,4.01,4.01,2019.71,126.97,37.52,23291.21
38296.25,60.38,16.89,0.39,0.39,0.39,0.39,0.39,2011.28,126.93,37.57,18943.39
14891.67,32.64,19.61,12.37,12.37,12.37,12.37,12.37,2016.81,126.97,37.42,11458.14
84832.51,31.2,63.63,10.73,10.73,10.73,10.73,10.73,2008.09,126.86,37.53,27738.17
33387.57,34.4,20.4,10.53,10.53,10.53,10.53,10.53,2020.02,127.14,37.56,12567.62
30633.47,9.65,20.27,6.8,6.8,6.8,6.8,6.8,1993.86,126.91,37.59,21931.35
30300.44,45.56,51.81,11.32,11.32,11.32,11.32,11.32,2022.51,127.09,37.55,39818.43
55213.89,7.62,12.97,5.5,5.5,5.5,5.5,5.5,2005.63,126.99,37.44,29343.16
42040.35,28.59,83.11,4.8,4.8,4.8,4.8,4.8,2021.97,126.92,37.52,3723.82
5755.75,38.88,11.7,13.82,13.82,13.82,13.82,13.82,2002.12,126.99,37.55,8866.23
33511.6,44.26,24,3.34,3.34,3.34,3.34,3.34,2010.75,127.01,37.52,19089.72
25673.92,16.09,10.11,5.74,5.74,5.74,5.74,5.74,2001.69,126.87,37.56,24852.3
8935.42,33.19,124.49,10.07,10.07,10.07,10.07,10.07,2013.3,126.9,37.49,48379.51
24525.32,35.55,37.62,10.44,10.44,10.44,10.44,10.44,2028.32,126.93,37.51,17934.99
29959.09,35.71,92.77,11.62,11.62,11.62,11.62,11.62,2016.5,126.75,37.56,13154.91
62787.33,24.28,58.54,2.3,2.3,2.3,2.3,2.3,2011.57,126.9,37.52,6747.58
696.35,71.01,18.39,13.62,13.62,13.62,13.62,13.62,2005.68,126.79,37.56,6486.65
19608.12,45.15,37.73,8.5,8.5,8.5,8.5,8.5,2015.63,126.98,37.47,7529.63
23407.12,28.37,39.19,9.51,9.51,9.51,9.51,9.51,2022.08,126.91,37.51,21955.63
34835.27,13.54,1.46,8.38,8.38,8.38,8.38,8.38,2011.6,126.89,37.56,22313.8
53293.62,25.92,46.02,4.35,4.35,4.35,4.35,4.35,2006.49,127.02,37.64,17273.11
20685.74,42.43,61.24,3.54,3.54,3.54,3.54,3.54,2003.47,127,37.51,39835.86
65308.32,45.59,41.77,6.25,6.25,6.25,6.25,6.25,2017.35,127.07,37.52,14900.23
58633.04,34.28,50,4.27,4.27,4.27,4.27,4.27,2004.43,126.91,37.53,23719.31
56426.59,22.73,62,1.76,1.76,1.76,1.76,1.76,2013.68,127.01,37.57,28005.92
17233.22,19.16,12.73,6.6,6.6,6.6,6.6,6.6,2025.56,127.01,37.5,331.36
19108,1.83,41.59,5.29,5.29,5.29,5.29,5.29,2006.62,126.92,37.49,8228.51
19596.41,45.47,14.26,13.82,13.82,13.82,13.82,13.82,2017.22,127.07,37.61,28026.57
34096.52,44.12,6.35,1.41,1.41,1.41,1.41,1.41,2013.93,127.09,37.53,29871.97
66775.18,17.58,39.41,8.9,8.9,8.9,8.9,8.9,2007.82,126.95,37.58,17221.63
27272.08,39.88,70.62,5.14,5.14,5.14,5.14,5.14,2004.81,127.01,37.54,21637.23
1396.83,29.41,72.69,9.33,9.33,9.33,9.33,9.33,2004.99,126.98,37.55,11936.89
39701.81,26.19,68.65,6.3,6.3,6.3,6.3,6.3,2011.81,126.95,37.54,3833.57
37969.21,46.35,87.05,6.29,6.29,6.29,6.29,6.29,2008.63,126.93,37.55,38553.64
30947.43,15.15,58.11,8.37,8.37,8.37,8.37,8.37,2012.99,127.18,37.49,6461.49
32510.52,40.65,33.19,9.94,9.94,9.94,9.94,9.94,2014.71,127.04,37.63,22839.6
22251.78,23.1,0.47,12.25,12.25,12.25,12.25,12.25,2015.4,127.02,37.53,24879.19
50027.21,62.35,23.5,0.72,0.72,0.72,0.72,0.72,1999.69,126.99,37.55,43478.39
2021.57,56.06,30.23,14.83,14.83,14.83,14.83,14.83,2013.54,126.91,37.55,21255.99
54591.19,61.34,74,2.78,2.78,2.78,2.78,2.78,2011.54,126.98,37.55,35893.43
42804.84,15.82,40.04,3.93,3.93,3.93,3.93,3.93,2012.88,126.96,37.51,17612.87
10061.05,51.32,8.54,4.65,4.65,4.65,4.65,4.65,2005.18,126.95,37.46,20363.53
47443.43,4.61,29.51,6.7,6.7,6.7,6.7,6.7,2014.95,126.91,37.52,14550.59
43296.64,30.82,45.89,9.48,9.48,9.48,9.48,9.48,2021.17,127.07,37.55,2912.71
38519,66.95,68.66,10.51,10.51,10.51,10.51,10.51,2014.35,126.92,37.56,42605.48
45429.27,7.93,27.26,0.11,0.11,0.11,0.11,0.11,2017.18,127.16,37.56,12538.91
53974.46,66.08,2.7,1.03,1.03,1.03,1.03,1.03,2005.83,126.96,37.58,33187.27
35935.52,33.33,6.22,5.81,5.81,5.81,5.81,5.81,2017.69,127,37.42,18209.57
65012.33,62.91,95.02,2.89,2.89,2.89,2.89,2.89,2008.79,127.06,37.53,9126.37
27000.06,5,23.68,4.08,4.08,4.08,4.08,4.08,2011.63,126.94,37.57,3748.26
1254.55,21.74,42.39,1.13,1.13,1.13,1.13,1.13,2007.06,126.86,37.46,15676.21
64663.55,22.9,85.97,9.66,9.66,9.66,9.66,9.66,2003.51,126.91,37.56,7608.83
41167.57,1.58,53.53,2.77,2.77,2.77,2.77,2.77,2013.77,126.89,37.49,10934.58
14056.17,47.13,73.1,12.37,12.37,12.37,12.37,12.37,2040.59,126.91,37.47,29276.77
70833.48,55.48,44.74,2.07,2.07,2.07,2.07,2.07,2021.05,127.02,37.5,18484.3
56150.61,8.13,13.47,3.79,3.79,3.79,3.79,3.79,2012.44,126.9,37.54,26822.28
50903.69,16.18,47.27,4.31,4.31,4.31,4.31,4.31,2001.04,126.92,37.54,27025.34
2980.22,32.86,54.67,9.34,9.34,9.34,9.34,9.34,2014.35,127.01,37.54,25329.76
51918.21,47.62,11.13,2.54,2.54,2.54,2.54,2.54,2014.64,126.87,37.53,7114.3
39100.11,30.3,0.21,1.86,1.86,1.86,1.86,1.86,2015.56,127.07,37.61,26029.27
36676.16,33.18,71.15,2.14,2.14,2.14,2.14,2.14,2001.2,127.01,37.55,8713.03
4356.29,47.74,22.52,3.95,3.95,3.95,3.95,3.95,2025.45,126.84,37.53,34490.74
60295.13,39.73,101.86,13.54,13.54,13.54,13.54,13.54,2014.27,126.99,37.49,18183.24
34267.43,80.05,15.69,12.55,12.55,12.55,12.55,12.55,2012.85,126.96,37.61,20483.45
9965.15,14.68,115.86,6.42,6.42,6.42,6.42,6.42,2011.18,127,37.62,28935.03
19136.68,7.46,73.94,14.75,14.75,14.75,14.75,14.75,2013.43,127.11,37.57,25367.44
26222.39,28.67,86.47,3.08,3.08,3.08,3.08,3.08,2019.81,127.02,37.53,33817.51
38884.13,38.45,11.87,11.78,11.78,11.78,11.78,11.78,2018.36,126.96,37.49,28624.42
25835.34,58.01,26.64,10.6,10.6,10.6,10.6,10.6,2021.1,127.01,37.54,19191.96
46688.52,12.48,31.28,13.12,13.12,13.12,13.12,13.12,2016.22,127.03,37.54,27582.96
41989.87,18.42,20.36,3.85,3.85,3.85,3.85,3.85,2017.55,126.96,37.51,21824.77
57246.72,41.04,33.99,3.47,3.47,3.47,3.47,3.47,1996.82,126.89,37.49,17329.46
35602.89,39.88,7.29,5.13,5.13,5.13,5.13,5.13,2007.35,126.87,37.56,26352.52
62245.7,31.73,32.37,12.48,12.48,12.48,12.48,12.48,2021.99,127,37.5,29780.66
31705.36,56.95,66.51,15.32,15.32,15.32,15.32,15.32,1999.53,126.84,37.5,29310.18
25762.48,34.61,8.57,4.62,4.62,4.62,4.62,4.62,2003.16,126.91,37.51,11563.53
22705.87,55.04,119.06,2.12,2.12,2.12,2.12,2.12,2007.62,126.9,37.57,24313.14
53389.67,24.39,19.82,2.67,2.67,2.67,2.67,2.67,2014.44,126.9,37.51,12711.04
8499.45,30.17,16.37,3.51,3.51,3.51,3.51,3.51,2009.26,126.85,37.52,37702.49
43512.83,27.33,6.48,13.23,13.23,13.23,13.23,13.23,2008.95,127.05,37.61,28779.75
9910.04,21.21,85.55,5.06,5.06,5.06,5.06,5.06,1999.24,126.86,37.49,19979.09
27529.02,3.13,64.75,9.63,9.63,9.63,9.63,9.63,2005.55,126.97,37.55,7692.42
66216.47,21.35,91.84,8.26,8.26,8.26,8.26,8.26,2007.61,126.93,37.47,651.29
43603.08,42.62,14.95,5.67,5.67,5.67,5.67,5.67,2013.84,127.07,37.45,27073.72
47214.02,13.65,18.17,3.42,3.42,3.42,3.42,3.42,2002.26,127.02,37.51,26688.36
72764.1,40.92,138.51,9.65,9.65,9.65,9.65,9.65,2021.55,126.92,37.48,24661.87
44983.7,33.03,19.37,8.17,8.17,8.17,8.17,8.17,1995.54,126.89,37.51,26955.71
91789.62,22.88,57.01,6.11,6.11,6.11,6.11,6.11,2023.08,127.02,37.55,14575.51
5261.9,11.88,76.81,10.68,10.68,10.68,10.68,10.68,2016.96,127.1,37.58,23924.5
59502.11,47.61,5.5,3.78,3.78,3.78,3.78,3.78,2017.2,126.93,37.53,36437.63
20875.32,31.41,25.25,0.48,0.48,0.48,0.48,0.48,2012.81,127.07,37.56,23056.48
12325.39,61.27,3,1.39,1.39,1.39,1.39,1.39,2004.84,127.01,37.64,33896.84
56668.08,42.85,5.71,4.88,4.88,4.88,4.88,4.88,2014.81,126.99,37.44,4928.18
40269.82,14.05,58.4,10.14,10.14,10.14,10.14,10.14,2009.82,127.12,37.58,26357.23
24810.29,58.65,71.32,7.66,7.66,7.66,7.66,7.66,2008.6,127,37.57,13093.68
67406.04,37.49,5.14,12.92,12.92,12.92,12.92,12.92,2013.96,126.88,37.58,34118.07
23879.63,26.03,33.2,6.73,6.73,6.73,6.73,6.73,2015.33,126.99,37.53,19607.71
43827.41,19.39,71.78,10.63,10.63,10.63,10.63,10.63,2011.4,127.04,37.53,1831.99
29240.95,65.01,151.28,5.57,5.57,5.57,5.57,5.57,1996.52,126.94,37.55,19922.98
66524.25,44.5,70.97,5.85,5.85,5.85,5.85,5.85,2013.85,126.94,37.52,27519.78
20998.13,29.74,1.64,11.39,11.39,11.39,11.39,11.39,2017.91,127.01,37.55,4191.2
38361.07,29.34,4.69,1.28,1.28,1.28,1.28,1.28,2015.24,126.91,37.57,26091.82
31386.55,36.26,47.18,11.5,11.5,11.5,11.5,11.5,2021.82,126.79,37.64,30266.5
63962.27,9.11,69.9,8.17,8.17,8.17,8.17,8.17,2015.13,126.91,37.61,22068.82
31352.08,25.7,20.28,4.08,4.08,4.08,4.08,4.08,2014.05,127.01,37.56,24712.22
8470.39,30.25,48.54,11.4,11.4,11.4,11.4,11.4,2013.36,127,37.64,34738.36
46663.13,41.46,16.85,6.2,6.2,6.2,6.2,6.2,2014.9,126.78,37.53,42483.8
30896.8,26.02,58.61,2.62,2.62,2.62,2.62,2.62,2015.87,127.01,37.51,6418.54
28961.28,40.48,24.15,8.69,8.69,8.69,8.69,8.69,2007.19,127,37.53,10833.4
34417.75,40.11,76.93,5.57,5.57,5.57,5.57,5.57,2015.11,126.98,37.51,26318.37
30573.03,59.08,88.36,9.3,9.3,9.3,9.3,9.3,2012.02,127.07,37.5,88.87
19513.97,27.08,79.5,9.53,9.53,9.53,9.53,9.53,2013.82,126.98,37.56,41283.99
45664.52,58.15,12.3,5.18,5.18,5.18,5.18,5.18,2010.97,126.99,37.48,26527.4
22254.03,45.27,26.98,9.17,9.17,9.17,9.17,9.17,2009.15,126.96,37.58,8845.85
29266.96,22.56,97.63,1.41,1.41,1.41,1.41,1.41,2015.25,127.06,37.53,2959.35
44557.61,49.04,28.09,4.81,4.81,4.81,4.81,4.81,2022.04,127.02,37.6,15396.68
52395.28,41.56,51.86,18.77,18.77,18.77,18.77,18.77,2019.81,126.98,37.53,13027.54
43396.89,41.36,35.8,8.07,8.07,8.07,8.07,8.07,2006.18,126.94,37.5,8490.13
46818.99,36.57,23.37,5.62,5.62,5.62,5.62,5.62,2008.29,127.05,37.52,20821.47
5906.18,36.4,44.19,10.13,10.13,10.13,10.13,10.13,2001.15,127.02,37.57,21346.3
39028.73,44.64,64.1,5.34,5.34,5.34,5.34,5.34,2007.42,126.94,37.49,11187.92
53182.59,38.96,95.83,5.22,5.22,5.22,5.22,5.22,2008.92,127.12,37.5,7172.52
12533.03,42.09,42.39,10.13,10.13,10.13,10.13,10.13,2018.41,126.97,37.42,23506.84
33134.35,26.26,70.04,16.48,16.48,16.48,16.48,16.48,2004.09,126.96,37.56,32726.2
53207.67,26.53,10.36,12.2,12.2,12.2,12.2,12.2,2004.36,126.97,37.5,12640.14
4655.71,19,70.38,4.66,4.66,4.66,4.66,4.66,2019.57,126.93,37.59,34097.52
51577.99,42.66,31.99,9.2,9.2,9.2,9.2,9.2,2028.67,126.94,37.56,19927.57
51725.68,31.77,119.98,17.64,17.64,17.64,17.64,17.64,2009.18,126.95,37.48,19542.73
46429.8,15.17,126.38,6.2,6.2,6.2,6.2,6.2,2028.02,126.82,37.56,8879.04
22731.38,20.89,10.06,4.96,4.96,4.96,4.96,4.96,2025.09,127.02,37.53,22289.26
30804.23,50.41,14.84,20.67,20.67,20.67,20.67,20.67,2019.18,126.89,37.61,6302.67
52237.28,37.21,5.92,5.74,5.74,5.74,5.74,5.74,2011.24,127.04,37.55,38714.2
37536.74,26.49,4.89,11.4,11.4,11.4,11.4,11.4,2019.63,127.02,37.56,18024.47
24464.12,53.71,34.62,4.95,4.95,4.95,4.95,4.95,2020.88,127.01,37.56,9239.22
46816.66,49.46,40.86,2.08,2.08,2.08,2.08,2.08,2017.48,127,37.5,30366.21
47022.16,12.74,76.22,9.82,9.82,9.82,9.82,9.82,2009.36,126.85,37.56,19544.92
36805.38,33.99,21.67,1.64,1.64,1.64,1.64,1.64,2007.02,126.92,37.57,24759.8
66123.84,23.82,45.25,9.18,9.18,9.18,9.18,9.18,2012.51,127.04,37.62,16029.95
36185.84,42.57,40.06,8.9,8.9,8.9,8.9,8.9,2010.43,126.94,37.54,23814.5
35402.14,40.29,39.77,8.75,8.75,8.75,8.75,8.75,2027.32,126.95,37.53,27862.42
9953.41,22.11,25.35,16.99,16.99,16.99,16.99,16.99,1992.95,126.9,37.6,35377.04
15757.65,23.65,27.89,6.64,6.64,6.64,6.64,6.64,2000.24,126.92,37.54,55115.37
35381.8,9.6,8.5,10.44,10.44,10.44,10.44,10.44,2018.74,127.02,37.56,7640.02
36223.2,51.05,31.01,7.94,7.94,7.94,7.94,7.94,2012.77,126.9,37.54,22695.88
25777.59,22.84,21.97,12.63,12.63,12.63,12.63,12.63,2000.96,127.05,37.59,27599.75
40104.82,1.68,91.35,12.75,12.75,12.75,12.75,12.75,2014.45,127.03,37.49,19045.77
41774.87,14.25,56.46,10.52,10.52,10.52,10.52,10.52,2022.35,126.87,37.58,12400.52
13077.55,32.27,75.46,0.5,0.5,0.5,0.5,0.5,2027.54,127.01,37.51,13000.17
45892.29,14.65,140.53,3.89,3.89,3.89,3.89,3.89,2004.28,127.06,37.55,18625.39
27176.15,25.46,63.71,5.29,5.29,5.29,5.29,5.29,2014.42,127.09,37.52,12396.26
47997.12,24.74,34.44,4.51,4.51,4.51,4.51,4.51,2016.9,127,37.52,35897.37
9436.87,7.03,87.39,0.76,0.76,0.76,0.76,0.76,2019.75,126.94,37.57,20654.27
19967.12,38.85,90.21,1.39,1.39,1.39,1.39,1.39,2020.08,126.92,37.53,43029.35
12999.52,33.82,21.73,10.62,10.62,10.62,10.62,10.62,2012.64,127.02,37.54,40174.71
29585.85,27.62,29.76,1.01,1.01,1.01,1.01,1.01,2014.8,127.06,37.46,17334.34
68001.73,28.23,82.62,17.15,17.15,17.15,17.15,17.15,2011.1,126.99,37.49,39947.61
70281.57,44.88,60.89,10.04,10.04,10.04,10.04,10.04,2014.77,127.13,37.52,8876.53
15191.39,37.36,28.49,5.74,5.74,5.74,5.74,5.74,2009.76,126.98,37.46,23611.3
28771.47,31.05,148.38,6.42,6.42,6.42,6.42,6.42,2011.2,127.04,37.55,33432.3
57891.46,73.91,66.61,9.9,9.9,9.9,9.9,9.9,2017.62,126.87,37.54,20304.6
60039.4,29.39,56.53,1.62,1.62,1.62,1.62,1.62,2008.08,127.04,37.52,17504.45
54349.87,19.67,61.07,6.37,6.37,6.37,6.37,6.37,2007.98,126.9,37.48,10881.32
93023.61,38.48,32.31,12.13,12.13,12.13,12.13,12.13,2001.98,127.06,37.56,30575.65
54129.94,66.58,77.24,11.75,11.75,11.75,11.75,11.75,2008.21,126.93,37.48,9479.68
34252.38,75.21,73.66,3.91,3.91,3.91,3.91,3.91,2004.47,126.89,37.51,21037.72
20858.45,34.54,77.96,2,2,2,2,2,2007.86,126.86,37.58,27879.11
41085.39,62.58,71.34,10.28,10.28,10.28,10.28,10.28,2007.13,126.92,37.54,21071.44
12553.95,47.05,72.17,6.49,6.49,6.49,6.49,6.49,1995.37,126.93,37.51,29189.16
26016.44,29.85,89.07,14.35,14.35,14.35,14.35,14.35,2019.82,126.92,37.54,32086.3
14070.13,33.34,43.39,9.47,9.47,9.47,9.47,9.47,2012.17,126.92,37.44,17878.22
40334.63,52.31,74.19,3.51,3.51,3.51,3.51,3.51,2012.53,126.93,37.52,21757.51
50032.45,32.28,50.57,9.39,9.39,9.39,9.39,9.39,2034.95,126.99,37.55,2537.87
1421.26,32.85,158.16,0.66,0.66,0.66,0.66,0.66,2005.41,126.89,37.49,17605.45
13557.44,42.92,5.6,0.09,0.09,0.09,0.09,0.09,2003.86,126.96,37.54,4102.97
46035.14,54.06,30.57,2.04,2.04,2.04,2.04,2.04,2018.55,126.94,37.53,31642.6
64326.07,3.86,23.23,1.16,1.16,1.16,1.16,1.16,2009.63,126.94,37.55,14340.22
17418.74,58.15,53.46,2.53,2.53,2.53,2.53,2.53,2034.35,126.89,37.52,25963.37
46939.41,48.86,37.93,0.37,0.37,0.37,0.37,0.37,2006.84,127.07,37.62,23204.3
61297.82,32.35,37.1,7.92,7.92,7.92,7.92,7.92,2011.81,127.02,37.56,26948.17
10978.27,30.38,15.98,3.95,3.95,3.95,3.95,3.95,2003.22,126.8,37.58,10885.67
1404.31,22.09,31.07,8.96,8.96,8.96,8.96,8.96,2015,126.98,37.47,24625.47
54865.5,32.87,134.81,9.75,9.75,9.75,9.75,9.75,2002.47,126.93,37.58,31269.57
73018.25,49.36,39.36,8.2,8.2,8.2,8.2,8.2,2014.58,126.87,37.51,17774.17
38612.01,37.64,7.29,14.7,14.7,14.7,14.7,14.7,2001.06,126.94,37.55,37377.32
45259.6,42.67,50.03,2.93,2.93,2.93,2.93,2.93,2001.67,126.91,37.56,11747.02
35774.93,41.07,12.88,5.72,5.72,5.72,5.72,5.72,2028.96,126.94,37.52,36528.93
49982.3,36.11,36.36,11.13,11.13,11.13,11.13,11.13,2008.55,126.94,37.51,33861.97
18511.47,44.67,44.85,6.64,6.64,6.64,6.64,6.64,2012.99,126.98,37.59,36612.31
42333.96,35.13,21.99,2.38,2.38,2.38,2.38,2.38,1995.73,126.88,37.55,15645.54
48745.85,14.77,113.53,5.82,5.82,5.82,5.82,5.82,2024.22,126.9,37.56,22439.95
38774.53,58.31,98.59,8.7,8.7,8.7,8.7,8.7,2012.8,126.82,37.51,32613.41
24340.45,11.36,44.49,8.39,8.39,8.39,8.39,8.39,2027.02,126.99,37.51,15237.79
40374.49,60.25,0.07,3.2,3.2,3.2,3.2,3.2,2011.73,127.11,37.56,28768.95
64375.24,32.48,55.63,2.54,2.54,2.54,2.54,2.54,2022.84,127.14,37.5,39997.56
77377.92,24.99,28.31,5.86,5.86,5.86,5.86,5.86,2002.41,127.01,37.49,28663.71
34246.21,10.45,43.26,10.34,10.34,10.34,10.34,10.34,2000.14,126.99,37.44,13075.88
14812.94,35.45,20.22,8.84,8.84,8.84,8.84,8.84,2016.01,126.95,37.52,12683.5
1852.43,33.97,169.74,2.78,2.78,2.78,2.78,2.78,2021.19,127.13,37.5,30539.75
15239.95,62.7,7.13,10.16,10.16,10.16,10.16,10.16,2009.9,127.17,37.61,8166.95
2282.88,38.59,51.88,5.41,5.41,5.41,5.41,5.41,2000.88,126.89,37.55,11248.71
64277.02,46.35,96.8,4.27,4.27,4.27,4.27,4.27,2020.18,127.14,37.57,13624.02
41189.06,37.74,13.89,3.83,3.83,3.83,3.83,3.83,2011.07,126.79,37.58,28193.42
62772.56,57.73,84.4,15.31,15.31,15.31,15.31,15.31,2014.92,126.89,37.52,26439.83
53642.76,55.27,10.93,4.37,4.37,4.37,4.37,4.37,2004.65,127.06,37.57,16215.6
62161.58,33.74,57.03,3.45,3.45,3.45,3.45,3.45,2010.79,126.99,37.53,30134.26
14646.71,36.74,57.5,3.14,3.14,3.14,3.14,3.14,2007.38,127.01,37.54,7497.36
43836,24.69,70.63,8.24,8.24,8.24,8.24,8.24,2015.71,126.84,37.61,28981.83
48976.49,25.31,82.76,7.07,7.07,7.07,7.07,7.07,2014.33,126.97,37.51,17863.76
33756.05,26.23,52.04,13.5,13.5,13.5,13.5,13.5,2012.75,126.86,37.48,31651.8
5431.59,29.54,27.41,6.33,6.33,6.33,6.33,6.33,2009.65,126.8,37.62,45670.9
19732.29,22.55,82.33,8.55,8.55,8.55,8.55,8.55,2010.75,126.97,37.65,12061.79
4361.75,20.82,62.35,10.14,10.14,10.14,10.14,10.14,2006.31,126.91,37.49,29739.85
26110.94,31.5,170.89,0.4,0.4,0.4,0.4,0.4,2020.03,126.89,37.51,1932.64
24822.21,55.73,50.69,3.2,3.2,3.2,3.2,3.2,2009.38,126.88,37.58,20612.81
15076.16,13.76,29.75,12.51,12.51,12.51,12.51,12.51,2017.89,127.08,37.56,25989.22
19774.19,10.41,135.79,1.67,1.67,1.67,1.67,1.67,2015.1,126.99,37.63,20501.2
50603.23,41.44,60.92,0.65,0.65,0.65,0.65,0.65,2015.95,126.82,37.52,1389.4
37272.52,58.48,36.72,11.36,11.36,11.36,11.36,11.36,2017.51,127.1,37.53,11237.35
3663.57,44.92,13.33,10.14,10.14,10.14,10.14,10.14,2009.45,126.97,37.56,32513.4
